FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO;TASA_URBANIZACION;KG_PER_CAPITA
9012023;139;20801;COSTA;ANCASH;CASMA;CASMA;32430;27943;4487;12739.48;2014;0.8616404563675609;392.8300955905026
9012023;140;20802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;4196;1088;3108;263.17;2014;0.25929456625357483;62.719256434699716
9012023;141;20803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2065;996;1069;240.97;2014;0.48232445520581113;116.69249394673123
9012023;142;20804;COSTA;ANCASH;CASMA;YAUTAN;8312;2872;5440;673.9;2014;0.3455245428296439;81.07555341674687
9012023;143;20901;SIERRA;ANCASH;CORONGO;CORONGO;1543;1116;427;261.4;2014;0.7232663642255347;169.41023979261178
9012023;144;20902;SIERRA;ANCASH;CORONGO;ACO;472;247;225;57.83;2014;0.5233050847457628;122.52118644067797
9012023;145;20903;SIERRA;ANCASH;CORONGO;BAMBAS;535;170;365;39.86;2014;0.3177570093457944;74.50467289719626
9012023;146;20904;SIERRA;ANCASH;CORONGO;CUSCA;2934;519;2415;121.62;2014;0.1768916155419223;41.4519427402863
9012023;147;20905;SIERRA;ANCASH;CORONGO;LA PAMPA;1052;775;277;181.45;2014;0.7366920152091255;172.4809885931559
9012023;148;20906;SIERRA;ANCASH;CORONGO;YANAC;717;299;418;69.93;2014;0.41701534170153415;97.53138075313808
9012023;149;20907;SIERRA;ANCASH;CORONGO;YUPAN;972;882;90;206.71;2014;0.9074074074074074;212.66460905349794
9012023;150;21001;SIERRA;ANCASH;HUARI;HUARI;10262;5087;5175;1167.04;2014;0.4957123367764568;113.7244201909959
9012023;151;21002;SIERRA;ANCASH;HUARI;ANRA;1650;381;1269;89.34;2014;0.2309090909090909;54.14545454545455
9012023;152;21003;SIERRA;ANCASH;HUARI;CAJAY;2697;569;2128;133.36;2014;0.21097515758249907;49.44753429736745
9012023;153;21004;SIERRA;ANCASH;HUARI;CHAVIN DE HUANTAR;9250;2142;7108;501.7;2014;0.23156756756756758;54.23783783783784
9012023;154;21005;SIERRA;ANCASH;HUARI;HUACACHI;1915;752;1163;176.18;2014;0.3926892950391645;92.0
9012023;155;21006;SIERRA;ANCASH;HUARI;HUACCHIS;2083;1419;664;332.45;2014;0.6812289966394623;159.60153624579934
9012023;156;21007;SIERRA;ANCASH;HUARI;HUACHIS;3559;1208;2351;283.1;2014;0.3394211857263276;79.54481595953919
9012023;157;21008;SIERRA;ANCASH;HUARI;HUANTAR;3054;872;2182;204.18;2014;0.28552717747216766;66.8565815324165
9012023;158;21009;SIERRA;ANCASH;HUARI;MASIN;1743;690;1053;161.62;2014;0.3958691910499139;92.72518646012622
9012023;159;21010;SIERRA;ANCASH;HUARI;PAUCAS;1896;1488;408;348.54;2014;0.7848101265822784;183.82911392405063
9012023;160;21011;SIERRA;ANCASH;HUARI;PONTO;3382;746;2636;174.8;2014;0.22057953873447664;51.68539325842696
9012023;161;21012;SIERRA;ANCASH;HUARI;RAHUAPAMPA;798;518;280;121.43;2014;0.6491228070175439;152.16791979949875
9012023;162;21013;SIERRA;ANCASH;HUARI;RAPAYAN;1797;822;975;192.47;2014;0.4574290484140234;107.10628825820812
9012023;163;21014;SIERRA;ANCASH;HUARI;SAN MARCOS;14693;4042;10651;946.87;2014;0.27509698495882395;64.44361260464167
9012023;164;21015;SIERRA;ANCASH;HUARI;SAN PEDRO DE CHANA;2808;1015;1793;237.69;2014;0.36146723646723644;84.6474358974359
9012023;165;21016;SIERRA;ANCASH;HUARI;UCO;1706;796;910;186.41;2014;0.46658851113716293;109.2672919109027
9012023;166;21101;COSTA;ANCASH;HUARMEY;HUARMEY;24073;20401;3672;8134.33;2014;0.8474639637768454;337.90262950193164
9012023;167;21102;COSTA;ANCASH;HUARMEY;COCHAPETI;788;229;559;55.29;2014;0.2906091370558376;70.16497461928934
9012023;168;21103;COSTA;ANCASH;HUARMEY;CULEBRAS;3607;1943;1664;469.87;2014;0.5386747990019407;130.26614915442195
9012023;169;21104;COSTA;ANCASH;HUARMEY;HUAYAN;1073;423;650;102.36;2014;0.39422180801491147;95.39608574091332
9012023;170;21105;COSTA;ANCASH;HUARMEY;MALVAS;950;329;621;79.59;2014;0.3463157894736842;83.77894736842106
9012023;171;21201;SIERRA;ANCASH;HUAYLAS;CARAZ;25986;14690;11296;5744.89;2014;0.5653043946740552;221.0763488032017
9012023;172;21202;SIERRA;ANCASH;HUAYLAS;HUALLANCA;736;308;428;72.22;2014;0.41847826086956524;98.125
9012023;173;21203;SIERRA;ANCASH;HUAYLAS;HUATA;1644;233;1411;54.58;2014;0.14172749391727493;33.19951338199513
9012023;174;21204;SIERRA;ANCASH;HUAYLAS;HUAYLAS;1523;463;1060;108.51;2014;0.30400525279054497;71.24753775443205
9012023;175;21205;SIERRA;ANCASH;HUAYLAS;MATO;2051;1049;1002;245.83;2014;0.5114578254509995;119.85860555826426
9012023;176;21206;SIERRA;ANCASH;HUAYLAS;PAMPAROMAS;9129;436;8693;102.13;2014;0.047759886077335965;11.18742469054661
9012023;177;21207;SIERRA;ANCASH;HUAYLAS;PUEBLO LIBRE;7180;392;6788;91.95;2014;0.05459610027855153;12.80640668523677
9012023;178;21208;SIERRA;ANCASH;HUAYLAS;SANTA CRUZ;5147;352;4795;82.46;2014;0.06838935302117738;16.020983096949678
9012023;179;21209;SIERRA;ANCASH;HUAYLAS;SANTO TORIBIO;1141;259;882;60.78;2014;0.22699386503067484;53.26906222611744
